Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,2001,2001,2001,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,2648,-1,N/A,,2648,,17897,17897,,0
H4,2017,2017,2017,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,5,-1,N/A,0,5,,411,411.537,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,463,-1,N/A,0,463,,39555,39555.859,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,0,World,W00,36,Australia,AUS,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,411,-1,N/A,0,411,,35066,35066.511,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,0,World,W00,156,China,CHN,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,7,-1,N/A,0,7,,617,617.276,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,0,World,W00,242,Fiji,FJI,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3,-1,N/A,0,3,,292,292.414,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,0,World,W00,344,"China, Hong Kong SAR",HKG,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,0,0,,75,75.325,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,0,World,W00,554,New Zealand,NZL,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,35,-1,N/A,0,35,,2999,2999.079,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,0,World,W00,842,USA,USA,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,5,-1,N/A,0,5,,505,505.254,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,412,-1,N/A,0,412,,35179,35179.691,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,36,Australia,AUS,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,411,-1,N/A,0,411,,35066,35066.511,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,554,New Zealand,NZL,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,-1,N/A,0,1,,113,113.18,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,7,-1,N/A,0,7,,617,617.276,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,156,China,CHN,156,China,CHN,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,7,-1,N/A,0,7,,617,617.276,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3,-1,N/A,0,3,,292,292.414,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,242,Fiji,FJI,242,Fiji,FJI,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3,-1,N/A,0,3,,292,292.414,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,0,0,,75,75.325,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,344,"China, Hong Kong SAR",HKG,344,"China, Hong Kong SAR",HKG,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,0,0,,75,75.325,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,28,-1,N/A,0,28,,2428,2428.543,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,554,New Zealand,NZL,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,28,-1,N/A,0,28,,2428,2428.543,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,11,-1,N/A,0,11,,962,962.61,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,842,USA,USA,554,New Zealand,NZL,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,5,-1,N/A,0,5,,457,457.356,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,842,USA,USA,842,USA,USA,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,5,-1,N/A,0,5,,505,505.254,,0
H4,2018,2018,2018,6,1,0,X,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,0,0,,88,,88.951,0
H4,2018,2018,2018,6,1,0,X,882,Samoa,WSM,772,Tokelau,TKL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,0,0,,88,,88.951,0
H4,2019,2019,2019,6,1,0,M,882,Samoa,WSM,16,American Samoa,ASM,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3,8,kg,3.25,3,0,50,50.38,,0
H4,2019,2019,2019,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1469,8,kg,1469.42,1469,0,10086,10086.8,,0
H4,2019,2019,2019,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1756,8,kg,1756.27,1756,0,11834,11834.3,,0
H4,2019,2019,2019,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,7076,8,kg,7076.19,7076,0,24030,24030.32,,0
H4,2019,2019,2019,6,1,0,M,882,Samoa,WSM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2515,8,kg,2515.22,2515,0,800,800.04,,0
H4,2019,2019,2019,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1332,8,kg,1332.03,1332,0,1258,1258.8,,0
H1,2001,2001,2001,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,0,-1,N/A,,,,1560,1560,,0
H1,2001,2001,2001,6,1,0,M,882,Samoa,WSM,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,0,-1,N/A,,,,1035,1035,,0
H1,2001,2001,2001,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,0,-1,N/A,,,,525,525,,0
H1,2002,2002,2002,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,72,-1,N/A,,456,,69860,69860,,6
H1,2002,2002,2002,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,34,-1,N/A,,214,,32693,32693,,6
H1,2002,2002,2002,6,1,0,M,882,Samoa,WSM,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,22,-1,N/A,,142,,21722,21722,,6
H1,2002,2002,2002,6,1,0,M,882,Samoa,WSM,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,7,-1,N/A,,47,,7164,7164,,6
H1,2002,2002,2002,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,2,-1,N/A,,11,,1697,1697,,6
H1,2002,2002,2002,6,1,0,M,882,Samoa,WSM,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,3,-1,N/A,,21,,3192,3192,,6
H1,2002,2002,2002,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,3,-1,N/A,,22,,3393,3393,,6
H1,2003,2003,2003,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,0,-1,N/A,,1,,186,186,,6
H1,2003,2003,2003,6,1,0,M,882,Samoa,WSM,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,0,-1,N/A,,,,2,2,,6
H1,2003,2003,2003,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,0,-1,N/A,,1,,184,184,,6
H1,2004,2004,2004,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,8,-1,N/A,,38,,7093,7093,,6
H1,2004,2004,2004,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,3,-1,N/A,,16,,3038,3038,,6
H1,2004,2004,2004,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,1,-1,N/A,,5,,892,892,,6
H1,2004,2004,2004,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,3,-1,N/A,,17,,3163,3163,,6
H1,2005,2005,2005,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,58,-1,N/A,,285,,53313,53313,,6
H1,2005,2005,2005,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,0,-1,N/A,,1,,137,137,,6
H1,2005,2005,2005,6,1,0,M,882,Samoa,WSM,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,47,-1,N/A,,233,,43556,43556,,6
H1,2005,2005,2005,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,10,-1,N/A,,52,,9620,9620,,6
H1,2006,2006,2006,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,25,-1,N/A,,121,,22563,22563,,6
H1,2006,2006,2006,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,24,-1,N/A,,118,,22091,22091,,6
H1,2006,2006,2006,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,1,-1,N/A,,3,,472,472,,6
H1,2007,2007,2007,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,87,,19759,19759,,4
H1,2007,2007,2007,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,1,,278,278,,4
H1,2007,2007,2007,6,1,0,M,882,Samoa,WSM,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,1,,114,114,,4
H1,2007,2007,2007,6,1,0,M,882,Samoa,WSM,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,7,,1633,1633,,4
