Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1994,1994,1994,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,178171,-1,N/A,,178171,,248105,248105,,0
H2,2007,2007,2007,6,1,0,M,862,Venezuela,VEN,604,Peru,PER,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,477,,15789,15789,,0
H2,2007,2007,2007,6,1,0,M,862,Venezuela,VEN,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,1049,,181784,181784,,0
H2,2007,2007,2007,6,1,0,M,862,Venezuela,VEN,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,2,,1507,1507,,0
H2,2007,2007,2007,6,1,0,M,862,Venezuela,VEN,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,200,,56643,56643,,0
H2,2007,2007,2007,6,1,0,M,862,Venezuela,VEN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,1929,,387566,387566,,0
H2,2007,2007,2007,6,1,0,M,862,Venezuela,VEN,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,887,,216843,216843,,0
H2,2007,2007,2007,6,1,0,M,862,Venezuela,VEN,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,5213,,954411,954411,,0
H2,2007,2007,2007,6,1,0,M,862,Venezuela,VEN,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,8,,142,142,,0
H2,2007,2007,2007,6,1,0,M,862,Venezuela,VEN,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,1245,,386305,386305,,0
H2,2007,2007,2007,6,1,0,M,862,Venezuela,VEN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,151025,,14032980,14032980,,0
H2,2007,2007,2007,6,1,0,M,862,Venezuela,VEN,858,Uruguay,URY,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,631,,31800,31800,,0
H2,2007,2007,2007,6,1,0,M,862,Venezuela,VEN,862,Venezuela,VEN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,1239,,192915,192915,,0
H2,2007,2007,2007,6,1,0,RM,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,1239,,192915,,,0
H2,2007,2007,2007,6,1,0,RM,862,Venezuela,VEN,862,Venezuela,VEN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,1239,,192915,,,0
H2,2008,2008,2008,6,1,0,RX,862,Venezuela,VEN,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,90,,109203,,,0
H2,2008,2008,2008,6,1,0,RX,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,90,,109203,,,0
H2,2008,2008,2008,6,1,0,X,862,Venezuela,VEN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,38,,20368,,20368,0
H2,2008,2008,2008,6,1,0,X,862,Venezuela,VEN,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,870,,113803,,113803,0
H2,2008,2008,2008,6,1,0,X,862,Venezuela,VEN,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,11783,,315677,,315677,0
H2,2008,2008,2008,6,1,0,X,862,Venezuela,VEN,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,72,,107760,,107760,0
H2,2008,2008,2008,6,1,0,X,862,Venezuela,VEN,858,Uruguay,URY,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,8,,7000,,7000,0
H2,2008,2008,2008,6,1,0,X,862,Venezuela,VEN,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,81,,2800,,2800,0
H2,2008,2008,2008,6,1,0,X,862,Venezuela,VEN,218,Ecuador,ECU,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,32,,3996,,3996,0
H2,2008,2008,2008,6,1,0,X,862,Venezuela,VEN,604,Peru,PER,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,83,,9977,,9977,0
H2,2008,2008,2008,6,1,0,X,862,Venezuela,VEN,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,25,,2942,,2942,0
H2,2008,2008,2008,6,1,0,X,862,Venezuela,VEN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,40,,76160,,76160,0
H2,2008,2008,2008,6,1,0,X,862,Venezuela,VEN,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,18,,1220,,1220,0
H2,2008,2008,2008,6,1,0,X,862,Venezuela,VEN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,85,,28000,,28000,0
H2,2008,2008,2008,6,1,0,X,862,Venezuela,VEN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,19195,,140720,,140720,0
H2,2008,2008,2008,6,1,0,X,862,Venezuela,VEN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,1893,,130157,,130157,0
H2,2008,2008,2008,6,1,0,X,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,34222,,960580,,960580,0
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,295114,,46872560,46872560,,4
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,161708,,26338431,26338431,,4
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,777,,199439,199439,,4
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,234,Faeroe Isds,FRO,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,1,,90,90,,4
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,28,Antigua and Barbuda,ATG,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,190,,68315,68315,,0
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,777,,213219,213219,,0
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,320,Guatemala,GTM,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,144,,31891,31891,,0
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,207,,91949,91949,,0
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,579,Norway,NOR,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,476,,228672,228672,,0
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,855,,137546,137546,,0
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,795,,865,865,,0
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,364,Iran,IRN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,51,,3796,3796,,0
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,71,,20408,20408,,0
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,75,,17539,17539,,0
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,408,Dem. People's Rep. of Korea,PRK,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,517,,4406,4406,,0
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,504,,50758,50758,,0
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,858,Uruguay,URY,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,87,,36452,36452,,0
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,765,,205085,205085,,0
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,218,Ecuador,ECU,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,845,,120685,120685,,0
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,225,,9300,9300,,0
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,12,,1759,1759,,0
